COD_DEP,DEPENDENCIA,SUPERINTENDENCIA,DIRECCION,PROVINCIA,LATITUD,LONGITUD,PERSONAL,MOVILES,ARMAS
392,DEPTO. INVESTIGACIONES ESPECIALES,INVESTIGACIONES FEDERALES,GURRUCHAGA 2473 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.58270071,-58.42030667,100,100,100
394,DIVISION ASUNTOS INTERNACIONALES - DEPTO. INTERPOL,COOPERACION POLICIAL INTERNACIONAL,CAVIA 3350 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.5740240320998,-58.4046720762462,100,100,100
402,SUPER. DE PERSONAL Y DERECHOS HUMANOS,PERSONAL Y DERECHOS HUMANOS,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6125501549436,-58.3886696332061,100,100,100
403,CENTRO INTEGRAL DE GENERO,PERSONAL Y DERECHOS HUMANOS,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6129274004217,-58.3880451832462,100,100,100
404,SECCION INFORMATICA (BIENESTAR),BIENESTAR,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.64084944474,-58.4109994,100,100,100
408,ESCUELA DE INSTRUMENTACION QUIRURGICA,INSTRUCCION Y FORMACION ACADEMICA,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.64044950259,-58.41130248,100,100,100
412,ESCUELA DE ENFERMERIA NUESTRA SEÑORA DE LOS REMEDIOS,INSTRUCCION Y FORMACION ACADEMICA,USPALLATA 3400 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6403496708,-58.41161389,100,100,100
405,ABANDONO DE SERV. JEFES Y OFIC-SUBOF. Y AGTES-AUX.DE SEG. Y DEF,PERSONAL Y DERECHOS HUMANOS,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6127166048506,-58.3886622520009,100,100,100
406,DIVISION INVESTIGACION FEDERAL DE FUGITIVOS Y EXTRADICIONES,COOPERACION POLICIAL INTERNACIONAL,CAVIA 3350 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.5738572722096,-58.4042549588541,100,100,100
409,CENTRO DE EDUCACION A DISTANCIA UNIVERSITARIA,INSTRUCCION Y FORMACION ACADEMICA,CAVIA 3302 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.5740366828365,-58.4049639949325,100,100,100
411,DEPTO. ESCUELA SUPERIOR DE POLICIA CRIO. GRAL. ENRIQUE FENTANES,INSTRUCCION Y FORMACION ACADEMICA,ROSARIO 532 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.619750098762,-58.4362243162971,100,100,100
413,DIVISION ESTUDIOS- E. F. P.,INSTRUCCION Y FORMACION ACADEMICA,CORVALAN 3698 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.67005015515,-58.46652147,100,100,100
414,DIVISION PREVENCION DELICTIVA INTERNACIONAL,COOPERACION POLICIAL INTERNACIONAL,CAVIA 3350 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.5738794371798,-58.4042773066961,100,100,100
415,DEPTO. ESCUELA DE CADETES CRIO. GRAL. JUAN ANGEL PIRKER,INSTRUCCION Y FORMACION ACADEMICA,CORVALAN 3698 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.67015033324,-58.46640062,100,100,100
416,DIVISIONCUERPO DE CADETES,INSTRUCCION Y FORMACION ACADEMICA,CORVALAN 3698 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.669950462382,-58.4662217050622,100,100,100
42,DIVISION CUSTODIA DE EFECTOS - SIF,INVESTIGACIONES FEDERALES,BOLIVIA 535 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6245693218682,-58.4676415986511,100,100,100
420,DEPTO. ESCUELA FEDERAL DE SUBOFICIALES Y AGENTES DON ENRIQUE O GORMAN,INSTRUCCION Y FORMACION ACADEMICA,PUNTA ARENAS Y AVALOS 1201 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.590750677718,-58.4702827186772,100,100,100
421,DIVISION ESTUDIOS - ESC. SUBOF.Y AGTES.,INSTRUCCION Y FORMACION ACADEMICA,PUNTA ARENAS Y AVALOS 1201 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.590750777718,-58.4702827186772,100,100,100
422,COLEGIO DE ENSEÑANZA MEDIA A DISTANCIA,INSTRUCCION Y FORMACION ACADEMICA,AV. PUNTA ARENAS 1201 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.590750877718,-58.4702827186772,100,100,100
425,SERVICIOS GENERALES E. F. P.,INSTRUCCION Y FORMACION ACADEMICA,CORVALAN 3698 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.66975099009,-58.46683799,100,100,100
426,SECCION SERVICIOS GENERALES - ESC.SUB.AGTES.,INSTRUCCION Y FORMACION ACADEMICA,AV. BELGRANO 752 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6129349823403,-58.3770008263884,100,100,100
427,DIVISION ESCUELA DE TIRO,INSTRUCCION Y FORMACION ACADEMICA,GUAYAQUIL 531 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6203129399059,-58.4359038203403,100,100,100
429,DIVISION CUERPO ASPIRANTES,INSTRUCCION Y FORMACION ACADEMICA,PUNTA ARENA Y AVALOS 1201 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.590751277718,-58.4702827186772,100,100,100
430,INSTITUTO UNIVERSITARIO DE LA POLICIA FEDERAL ARGENTINA,INSTRUCCION Y FORMACION ACADEMICA,ROSARIO 532 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.619751398762,-58.4362243162971,100,100,100
433,VICERRECTORADO,INSTRUCCION Y FORMACION ACADEMICA,ROSARIO 532 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.619751498762,-58.4362243162971,100,100,100
434,UNIDAD ACADEMICA DE FORMACION DE GRADO,INSTRUCCION Y FORMACION ACADEMICA,ROSARIO 532 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.619751598762,-58.4362243162971,100,100,100
436,UNIDAD ACADEMICA DE FORMACION DE POSGRADO,INSTRUCCION Y FORMACION ACADEMICA,ROSARIO 532 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.619751698762,-58.4362243162971,100,100,100
44,DIVISION LOGISTICA,DIR. GRAL. GABINETE DE JEFATURA,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61285176173,-58.38805087,100,100,100
440,DIVISION SECR. ACADEMICA INST. UNIV. POLICIAL FEDERAL ARGENTINA,INSTRUCCION Y FORMACION ACADEMICA,ROSARIO 532 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6197470022458,-58.4361237434219,100,100,100
443,DEPTO. GESTION DE RECURSOS HUMANOS,PERSONAL Y DERECHOS HUMANOS,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6130516,-58.38848922,100,100,100
444,DEPTO. ESCUELA DE TIRO Y ENTRENAMIENTO POLICIAL,INSTRUCCION Y FORMACION ACADEMICA,CORVALAN 3698 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6203421980257,-58.4361907869479,100,100,100
445,SUPER. DE INSTRUCCION Y FORMACION ACADEMICA,INSTRUCCION Y FORMACION ACADEMICA,AV. MORENO JOSE MARIA 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61985210864,-58.43647745,100,100,100
446,DIVISION UNIDAD OPERATIVA FEDERAL TREVELIN,AGENCIAS FEDERALES,9 DE JULIO 45 (RAWSON),CHUBUT,-43.250652272449,-65.10071029,100,100,100
447,DIR. GRAL. DE ADMINISTRACION DEL PERSONAL,PERSONAL Y DERECHOS HUMANOS,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61299819,-58.38781049,100,100,100
448,DIVISION UNIDAD OPERATIVA FEDERAL LA QUIACA,AGENCIAS FEDERALES,REPUBLICA ARABE SIRIA 588 (SAN PEDRO),JUJUY,-22.101752436266,-65.5977946159802,100,100,100
449,DIVISION UNIDAD OPERATIVA FEDERAL SALVADOR MAZZA,AGENCIAS FEDERALES,ESTACION POCITOS FERROCARRIL BELGRANO (SALVADOR MAZZA),SALTA,-22.05535252434,-63.68720747,100,100,100
45,SECCION PLAYA ALMIRANTE BROWN,INVESTIGACIONES FEDERALES,PERGAMINO 0 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.66935263086,-58.43297544,100,100,100
450,SUPERINTENDENCIA DE PLANEAMIENTO Y DESARROLLO ESTRATEGICO,PLANEAMIENTO Y DESARROLLO ESTRATEGICO,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6130496439294,-58.3880579220198,100,100,100
451,PERSONAL DISPONIBLE-SUBOFIC. YAGENTES,PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.608963807369,-58.3853054644063,100,100,100
453,DEPTO. MOVIMIENTO DE PERSONAL,PERSONAL Y DERECHOS HUMANOS,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61315293201,-58.38802682,100,100,100
454,DIVISION SECRETARIA ADMINISTRATIVA,INSTRUCCION Y FORMACION ACADEMICA,ROSARIO 532 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6197653931905,-58.4364833405161,100,100,100
457,DIVISION PERSONAL SUPERIOR,PERSONAL Y DERECHOS HUMANOS,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61315312864,-58.38832971,100,100,100
458,DIVISION SUBOFICIALES Y AGENTES.,PERSONAL Y DERECHOS HUMANOS,BELGRANO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6132746931941,-58.3881247374041,100,100,100
459,DIVISION AUXILIARES DE SEGURIDAD Y DEFENSA,PERSONAL Y DERECHOS HUMANOS,LAVALLE 1958 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.603453315,-58.394823,100,100,100
460,DIVISION CREDENCIALES Y CERTIFICACIONES,PERSONAL Y DERECHOS HUMANOS,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61295348723,-58.387754,100,100,100
461,DIVISION INCORPORACIONES,PERSONAL Y DERECHOS HUMANOS,BOLIVAR 1423 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6247182523815,-58.3727788499144,100,100,100
462,DIVISION RETIROS Y JUBILACIONES,PERSONAL Y DERECHOS HUMANOS,AV. BELGRANO 1547 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61304033,-58.38828624,100,100,100
463,PERSONAL DISPONIBLE-JEFES Y OFICIALES,PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6090409608826,-58.3852988213216,100,100,100
464,PERSONAL DISPONIBLE,PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6090847773639,-58.3852981754662,100,100,100
465,DEPTO. INVESTIGACIONES ADMINISTRATIVAS,ASUNTOS INTERNOS E INSPECTORIA GENERAL,AV. RIVADAVIA 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6085816837917,-58.3853401560707,100,100,100
466,PERSONAL DISPONIBLE-AUXILIARESDE SEG. Y DEFENSA,PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6088685044554,-58.3853387720948,100,100,100
468,"DISPONIBILIDAD,ART.48,INC.A",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6090556170046,-58.3852834130558,100,100,100
469,"DISPONIBILIDAD,ART.48,INC.B",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6090793097973,-58.3853616538309,100,100,100
47,DIVISION ESCUELA FEDERAL DE AVIACION POLICIAL,AVIACION FEDERAL,BENITO CORREA 1600 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.627854319846,-58.3506699623219,100,100,100
48,DIVISION GESTION ADMINISTRATIVA,DIR. GRAL. GABINETE DE JEFATURA,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61290705,-58.38859034,100,100,100
49,DIVISION SEGURIDAD DEL PODER JUDICIAL DE LA NACION,SEGURIDAD Y CUSTODIA,CERRITO 550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.602056542087,-58.3824788673469,100,100,100
50,DIR. GRAL. ASUNTOS JURIDICOS,DIR. GRAL. ASUNTOS JURIDICOS,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6130516298376,-58.3877030643852,100,100,100
470,"DISPONIBILIDAD,ART.48,INC.C",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6091066476266,-58.3853060179967,100,100,100
471,"DISPONIBILIDAD,ART.48,INC.D",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6090610086343,-58.3853394179502,100,100,100
472,"DISPONIBILIDAD,ART.48,INC.E",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6091297328977,-58.3853203190818,100,100,100
473,"DISPONIBILIDAD,ART.48,INC.F",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6091026228912,-58.3853734637592,100,100,100
474,"DISPONIBILIDAD,ART.48,INC.G",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6091193293388,-58.3853174588648,100,100,100
475,"DISPONIBILIDAD,ART.48,INC.H",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6091431739901,-58.3853569483126,100,100,100
476,"SERVICIO PASIVO,ART.49,INC.A",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6091104445466,-58.3853508588183,100,100,100
477,"SERVICIO PASIVO,ART.49,INC.B",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.609101104123,-58.3853379417092,100,100,100
478,"SERVICIO PASIVO,ART.49,INC.C",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6091368711052,-58.3853186583106,100,100,100
479,"SERVICIO PASIVO,ART.49,INC.D",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6091225187512,-58.385354733951,100,100,100
480,"SERVICIO PASIVO,ART.49,INC.E",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6091157602344,-58.3853727256387,100,100,100
481,"SERVICIO PASIVO,ART.49,INC.F",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6091033063368,-58.3853051876111,100,100,100
482,"SERVICIO PASIVO,ART.49,INC.G",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6088344839466,-58.3853070329124,100,100,100
483,"SERVICIO PASIVO,ART.49,INC.H",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6088921973015,-58.3852900561405,100,100,100
484,"SERVICIO EFECTIVO,ART.47,INC.A",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6089365454312,-58.3852871036584,100,100,100
485,"SERVICIO EFECTIVO,ART.47,INC.B",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6087877324413,-58.3853524212602,100,100,100
486,"SERVICIO EFECTIVO,ART.47,INC.C",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.608818157135,-58.3852901484055,100,100,100
487,"SERVICIO EFECTIVO,ART.47,INC.D",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6091096092243,-58.3853048185509,100,100,100
488,"SERVICIO EFECTIVO,ART.47,INC.E",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6090227356496,-58.3853379417092,100,100,100
489,"SERVICIO EFECTIVO,ART.47,INC.F",PERSONAL DISPONIBLE,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6090032953967,-58.3853032500447,100,100,100
490,PERSONAL EN COMISION,PERSONAL Y DERECHOS HUMANOS,AV. DE MAYO 1333 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6089862851717,-58.3853453229144,100,100,100
491,COLEGIO INSPECTOR GENERAL ALFREDO ZUNDA,BIENESTAR,REMEDIOS E. DE SAN MARTIN 2986 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61605672515,-58.4790271733686,100,100,100
496,DIVISION UNIDAD OPERATIVA FEDERAL CHASCOMUS,AGENCIAS FEDERALES,AV. P N ESCRIBANO 309 (CHASCOMUS),BUENOS AIRES,-35.56845689564,-58.0169973606391,100,100,100
497,DIVISION UNIDAD OPERATIVA FEDERAL PERGAMINO,AGENCIAS FEDERALES,25 DE MAYO 757 (PERGAMINO),BUENOS AIRES,-33.89655693735,-60.5730680111757,100,100,100
499,DIVISION UNIDAD OPERATIVA FEDERAL CONCEPCION DE TUCUMAN,AGENCIAS FEDERALES,NASIF ESTEFANO 120 (SAN MIGUEL DE TUCUMAN),TUCUMAN,-27.34655707084,-65.5933134600568,100,100,100
513,DIVISION AUTOMOTORES-S.ADM.,ADMINISTRACION,AV. VELEZ SARSFIELD 1981 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6590870341583,-58.3890703199937,100,100,100
514,DIVISION IMPRENTA-S.ADM.,ADMINISTRACION,AV. RIVADAVIA 1330 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6087582415057,-58.3853371113236,100,100,100
517,DIVISION RECUPERACION PATRIMONIAL S.ADM.,ADMINISTRACION,VELEZ SARSFIELD 1981 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.65925748015,-58.38965434,100,100,100
518,EX- DIVISION ARQUITECTURA Y TALLERES,ADMINISTRACION,AV. BELGRANO 752 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.612956096717,-58.3769472300323,100,100,100
52,DIVISION COORDINACION ESTRATEGICA DE INTERVENCIONES POLICIALES,ADMINISTRACION,AV. VELEZ SARSFIELD 1981 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6588703194072,-58.388772700415,100,100,100
521,EX - DIVISION OPERATIVA CENTRAL,INVESTIGACIONES FEDERALES,CAVIA 3350 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.5739162393815,-58.4043159075141,100,100,100
525,DEPTO. INGENIERIA,ADMINISTRACION,AV. BELGRANO 752 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6129389543522,-58.3769688209815,100,100,100
526,DIVISION ALMACENES-S.ADM.,ADMINISTRACION,AV. BELGRANO 752 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6129573510362,-58.3769962541874,100,100,100
529,DIVISION GESTION ADMINISTRATIVA - DIR.GRAL.PLANEAMIENTO,PLANEAMIENTO Y DESARROLLO ESTRATEGICO,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61275808282,-58.38783679,100,100,100
530,DIVISION GESTION ADMINISTRATIVA (SPI. DD. HH),PERSONAL Y DERECHOS HUMANOS,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61275884,-58.38851736,100,100,100
531,DEPTO. INVESTIGACIONES JUDICIALES,ASUNTOS INTERNOS E INSPECTORIA GENERAL,AV. RIVADAVIA 1325 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.608632714705,-58.3853276080219,100,100,100
532,DIR. GRAL DE INTELIGENCIA CRIMINAL,INTELIGENCIA CRIMINAL,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61295831478,-58.38782259,100,100,100
537,DIVISION GESTION ADMINISTRATIVA SUPER. DE INTELIGENCIA CRIMINAL,INTELIGENCIA CRIMINAL,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61295841478,-58.38782259,100,100,100
539,DEPTO. DESARROLLO ORGANIZACIONAL,PLANEAMIENTO Y DESARROLLO ESTRATEGICO,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6134337440029,-58.3886319147511,100,100,100
54,DIVISION OPERACIONES AEREAS DE HELICOPTEROS,AVIACION FEDERAL,LAVAISSE BENJAMIN 1551 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.627758651158,-58.3504974016517,100,100,100
542,DIVISION INFORMES,PLANEAMIENTO Y DESARROLLO ESTRATEGICO,CEVALLOS VIRREY 362 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61335872914,-58.3878534,100,100,100
544,DEPTO. PERSONAL DE INTELIGENCIA CRIMINAL,INTELIGENCIA CRIMINAL,AV. CASEROS 915 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6278628589377,-58.3769217388438,100,100,100
547,DEPTO. INTELIGENCIA CONTRA EL CRIMEN ORGANIZADO,INTELIGENCIA CRIMINAL,CATAMARCA 1272 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.62487793,-58.40308642,100,100,100
548,SECCION SALA DE SITUACION - DGIC,INTELIGENCIA CRIMINAL,AV. CASEROS 915 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.627849811024,-58.376926007977,100,100,100
55,DIVISION ASUNTOS CONTENCIOSOS,DIR. GRAL. ASUNTOS JURIDICOS,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRECS),CABA,-34.6130722840989,-58.3876978975416,100,100,100
550,SUPER. FEDERAL DE POLICIA CIENTIFICA,FEDERAL DE POLICIA CIENTIFICA,AZOPARDO 670 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61515927795,-58.36725524,100,100,100
553,DIVISION GESTION ADMINISTRATIVA - SUPER CIENTIFICA,FEDERAL DE POLICIA CIENTIFICA,AZOPARDO 670 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61515937795,-58.36725524,100,100,100
555,DIR. GRAL. CRIMINALISTICA,FEDERAL DE POLICIA CIENTIFICA,AZOPARDO 650 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61515947795,-58.36725524,100,100,100
556,GABINETE CIENTIFICO-JUJUY,FEDERAL DE POLICIA CIENTIFICA,GORRITI 670 (DR. MANUEL BELGRANO),JUJUY,-24.0860595709,-65.4029296,100,100,100
557,DIVISION SCOPOMETRIA,FEDERAL DE POLICIA CIENTIFICA,AZOPARDO 670 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61515967795,-58.36725524,100,100,100
559,DIVISION BALISTICA,FEDERAL DE POLICIA CIENTIFICA,AZOPARDO 650 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61515977795,-58.36725524,100,100,100
560,SECCION UNIDAD ACCIDENTOLOGICA FEDERAL,FEDERAL DE POLICIA CIENTIFICA,AZOPARDO 670 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61515987795,-58.36725524,100,100,100
561,DIVISION RASTROS,FEDERAL DE POLICIA CIENTIFICA,AZOPARDO 650 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61515997795,-58.36725524,100,100,100
565,DEPTO. TECNICO CIENTIFICO,FEDERAL DE POLICIA CIENTIFICA,AZOPARDO 670 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.61516007795,-58.36725524,100,100,100
566,DIVISION LABORATORIO QUIMICO,FEDERAL DE POLICIA CIENTIFICA,AV. HUERGO ING. 680 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6155000444358,-58.3673411938428,100,100,100
568,DIVISION MEDICINA LEGAL,FEDERAL DE POLICIA CIENTIFICA,AZOPARDO 670 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6152335257819,-58.3672875247385,100,100,100
569,DIVISION FOTOGRAFIA POLICIAL,FEDERAL DE POLICIA CIENTIFICA,AZOPARDO 670 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6152546063846,-58.3670521125308,100,100,100
57,DIVISION JUDICIALES,AGENCIAS FEDERALES,MORENO 1417 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6122190765818,-58.3864309136692,100,100,100
570,EX - DIVISION OPERATIVA OESTE,INVESTIGACIONES FEDERALES,CAYO ELISEO GORIA 979 (MORON),BUENOS AIRES,-34.638060588744,-58.6090283714286,100,100,100
571,GABINETE CIENTIFICO-CORDOBA,FEDERAL DE POLICIA CIENTIFICA,C.ARENAL Y W.PAUNERO 0 (CORDOBA),CORDOBA,-31.4346395281361,-64.1790399047458,100,100,100
572,GABINETE CIENTIFICO-ROSARIO,FEDERAL DE POLICIA CIENTIFICA,9 DE JULIO 233 (ROSARIO),SANTA FE,-32.9561607373,-60.6279984,100,100,100
573,GABINETE CIENTIFICO-BAHIA BLANCA,FEDERAL DE POLICIA CIENTIFICA,RONDEAU 139 (BAHIA BLANCA),BUENOS AIRES,-38.718660806775,-62.2711341174454,100,100,100
575,DIR. GRAL. REGISTROS Y CIENCIAS BIOMETRICAS,FEDERAL DE POLICIA CIENTIFICA,AV. HUERGO ING. 651 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6154498526643,-58.3670094211978,100,100,100
576,DIVISION SISTEMAS BIOMETRICOS,FEDERAL DE POLICIA CIENTIFICA,AV. HUERGO ING. 651 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6154508565,-58.367144813711,100,100,100
577,SECCION ACUSTICA FORENSE,FEDERAL DE POLICIA CIENTIFICA,AV. HUERGO ING. 561 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6154428258139,-58.3672448334054,100,100,100
579,EX - DIVISION OPERATIVA SUR,INVESTIGACIONES FEDERALES,AZOPARDO 620 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6153047982741,-58.3671679890061,100,100,100
58,DEPTO. ASUNTOS PENALES,DIR. GRAL. ASUNTOS JURIDICOS,MORENO 1550 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6130895972258,-58.3876934688185,100,100,100
580,DEPTO. IDENTIFICACIONES PERSONALES,FEDERAL DE POLICIA CIENTIFICA,AV. HUERGO ING. 561 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6154307797832,-58.3673277765667,100,100,100
581,DIVISION DACTILOSCOPIA,FEDERAL DE POLICIA CIENTIFICA,AZOPARDO 670 (CDAD.AUTONOMA DE BUENOS AIRES),CABA,-34.6153058021116,-58.3672704482052,100,100,100
